number,path,date,time,white,black,white elo,black elo,time control,event,moves
0,C5rVbbw0,2014.09.17,12:31:46,kolia09,Antonov1979,1801,1800,900+0,Rated Classical game,1. e4 e5 2. Bc4 Bc5 3. Qf3 Qf6 4. Nc3 c6 5. d3 d6 6. Na4 b5 7. Nxc5 bxc4 8. Na4 cxd3 9. cxd3 Ba6 10. Qxf6 Nxf6 11. Kd2 Ng4 12. Nh3 O-O 13. f3 Nf6 14. Nf2 d5 15. Rd1 Nbd7 16. b3 d4 17. Ba3 Rfc8 18. Rac1 Nh5 19. g3 g6 20. Nc5 Nxc5 21. Rxc5 f6 22. Rdc1 Bb7 23. R5c4 Ng7 24. Be7 Kf7 25. Ba3 Ne6 26. Ng4 h5 27. Nf2 Ke8 28. Bb2 Kd7 29. Rg1 a5 30. f4 Ba6 31. Rc2 Rab8 32. f5 gxf5 33. exf5 Ng5 34. Ne4 Nf3+ 35. Kc1 Nxg1 36. Nxf6+ Ke7 37. Nxh5 Bxd3 38. Rf2 Nh3 39. f6+ Kf7 40. Rf3 e4 41. Rf5 e3 42. Re5 Re8 43. Bxd4 Rxe5 44. Bxe5 a4 45. Bxb8 axb3 46. axb3 Kg6 47. Nf4+ Nxf4 48. Bxf4 e2 49. Kd2 Bb5 50. Be5 Kf7 51. Bc3 c5 52. b4 cxb4 53. Bxb4 Kxf6 54. Ke3 Kg5 55. Kf3 Kf5 56. h3 Bd3 57. Be1 Kg5 58. Bd2+ Kh5 59. Kf4 Kg6 60. g4 Kf6 61. h4 Kg6 62. Ke5 Bc4 63. h5+ Kg7 64. g5 Bd3 65. Kf4 Kf7 66. Bc3 Bc4 67. g6+ Kf8 68. Kg5 Bd3 69. Kf6 Kg8 70. h6 Bc4 71. h7+ Kh8 72. Kg5# 1-0
0,KX7PTQWH,2014.09.17,20:43:23,Water5,saeed1366,1686,1575,960+0,Rated Classical game,1. e4 e5 2. Bc4 Nf6 3. d3 h6 4. Nc3 Bb4 5. Bd2 Bxc3 6. Bxc3 d6 7. h3 O-O 8. a3 a6 9. b4 b5 10. Bb3 Nc6 11. Nf3 Re8 12. O-O Be6 13. Bxe6 Rxe6 14. Bb2 Nh5 15. Nd2 Nf4 16. Bc1 Rg6 17. g3 Nxh3+ 18. Kh2 Nf4 19. Nf3 Qg5 20. Nxg5 Rxg5 21. gxf4 Rg6 22. Rg1 exf4 23. Rxg6 fxg6 24. Bxf4 Nd4 25. Be3 Ne6 26. c4 Rf8 27. cxb5 axb5 28. Qb3 d5 29. Qxd5 Re8 30. Qxb5 Ng5 31. Qxe8+ Kh7 32. Bxg5 hxg5 33. Rh1 c6 34. Kg1# 1-0
0,yXMTJ8Mg,2014.09.17,22:43:16,rupertthebear,nemanjapavlovic,1420,1505,420+2,Rated Classical game,1. d4 d5 2. c4 Nf6 3. g3 c6 4. Bg2 b5 5. b3 bxc4 6. bxc4 e6 7. Nf3 Ba6 8. Nbd2 Bb4 9. O-O Bxd2 10. Qxd2 Bxc4 11. Ne5 Qc7 12. Nxc4 dxc4 13. Qc3 O-O 14. Qxc4 a5 15. e4 Ra7 16. Re1 Nbd7 17. e5 Nd5 18. Ba3 N7b6 19. Qc5 Re8 20. Bh3 Na4 21. Qd6 Nac3 22. Qc5 Ne4 23. Qc2 Ng5 24. Bg4 Rb7 25. f4 Qb6 26. fxg5 Qxd4+ 27. Kg2 Ne3+ 28. Rxe3 Qxe3 29. Bc1 Qd4 30. Qxc6 Qxa1 31. Qxb7 Qxc1 32. Qd7 Qc2+ 33. Kh3 Rf8 34. g6 hxg6 35. a3 Qc3 36. a4 Kh7 37. Qe7 Rg8 38. Qxf7 Qd2 39. Bxe6 Rh8 40. Bd5 Kh6 41. e6 Kg5# 0-1
0,jGEMWLFR,2014.09.18,11:36:59,mkgyber,luciosergio,1931,1662,60+0,Rated Bullet game,1. g3 d6 2. Bg2 e6 3. Nf3 Be7 4. O-O Nd7 5. d3 b6 6. e3 Bb7 7. c4 a6 8. Nc3 c6 9. d4 c5 10. dxc5 bxc5 11. b3 Ngf6 12. Bb2 Ne4 13. Qc2 Nxc3 14. Qxc3 Bf6 15. Qc2 Bxb2 16. Qxb2 O-O 17. h4 Nf6 18. Rad1 Bxf3 19. Bxf3 e5 20. Bxa8 Qxa8 21. f4 Ng4 22. fxe5 Nxe3 23. exd6 Nxf1 24. Rxf1 Re8 25. d7 Rd8 26. Qf2 f6 27. Qf3 Qa7 28. Qd5+ Kf8 29. Re1 Qxd7 30. Qxd7 Rxd7 31. Kf2 Rd2+ 32. Re2 Rd1 33. Ke3 Ra1 34. Kf4 Rf1+ 35. Ke4 Rh1 36. Kd5 Rg1 37. Kxc5 Rxg3 38. Kb6 Rg4 39. Kxa6 Rxh4 40. c5 Rb4 41. c6 Rb8 42. Ka7 Rc8 43. Rc2 Rc7+ 44. Kb8 Re7 45. c7 Rxc7 46. Rxc7 g6 47. a4 h6 48. a5 f5 49. a6 f4 50. a7 f3 51. a8=Q f2 52. Kb7# 1-0
4,pwHK9rjA,2014.09.19,09:24:42,z123456,Ponziani,1776,1705,60+0,Rated Bullet tournament https://lichess.org/tournament/ZJ0m6hSK,1. e4 e5 2. f4 Bc5 3. Nf3 exf4 4. d4 d5 5. dxc5 dxe4 6. Qxd8+ Kxd8 7. Ng5 e3 8. Nxf7+ Kd7 9. Nxh8 Kc6 10. c4 Kxc5 11. b3 Kd4 12. Bb2+ Ke4 13. Be2 f3 14. Bxf3+ Kd3 15. Na3 Bf5 16. O-O-O# 1-0
5,e7Zeiuny,2014.09.19,10:30:01,obamaGANDON,rondag,1422,1867,300+0,Rated Blitz tournament https://lichess.org/tournament/jzAoOmCo,1. e4 e5 2. Bc4 Nf6 3. d3 h6 4. Be3 Nc6 5. Nc3 Bb4 6. a3 Ba5 7. Qe2 Bxc3+ 8. bxc3 d5 9. Bb5 O-O 10. Bxc6 bxc6 11. h4 c5 12. f3 d4 13. cxd4 cxd4 14. Bxh6 gxh6 15. g4 Kh7 16. Nh3 c5 17. g5 Nh5 18. gxh6 Rg8 19. f4 Ng3 20. Qf3 Nxh1 21. Qxh1 Qxh4+ 22. Kd1 Bg4+ 23. Kc1 Qxh3 24. Qxh3 Bxh3 25. Kb2 Rab8+ 26. Ka2 Be6+ 27. c4 dxc3# 0-1
0,T2SNB8f7,2014.09.19,10:54:24,-unknown-,Firebird82,1705,1696,60+0,Rated Bullet game,1. e4 g6 2. d4 Bg7 3. Nc3 e6 4. Nf3 a6 5. Be3 d6 6. Qd2 c6 7. O-O-O Nd7 8. d5 Ne7 9. Bd4 c5 10. Bxg7 Rg8 11. Bh6 e5 12. Bg5 Rf8 13. Bxe7 f6 14. Bxd8 Kxd8 15. Qh6 Ke7 16. Qxh7+ Rf7 17. Qxg6 b5 18. h4 b4 19. Ne2 Bb7 20. g4 Raf8 21. Qf5 Bc8 22. h5 Nb6 23. Qg6 Nd7 24. Qxf7+ Rxf7 25. h6 Rh7 26. Nh4 Nf8 27. Nf5+ Kf7 28. Nxd6+ Ke7 29. Nxc8+ Kd7 30. Nb6+ Kd6 31. Ng3 Ng6 32. Nf5+ Kc7 33. Rh5 Kxb6 34. Be2 Kc7 35. g5 fxg5 36. Rxg5 Rxh6 37. Nxh6 Nf4 38. Rxe5 Nxe2+ 39. Kd2 Nd4 40. Re7+ Kd6 41. Ra7 Nf3+ 42. Ke3 Nd4 43. Rxa6+ Kd7 44. Rxd4 cxd4+ 45. Kxd4 Kc7 46. Ra4 Kd7 47. Rxb4 Kc7 48. e5 Kd7 49. e6+ Ke7 50. Nf5+ Kf6 51. d6 Kxf5 52. d7 Kxe6 53. d8=Q Kf5 54. Qd5+ Kf4 55. Kd3# 1-0
0,RaoVL4rj,2014.09.19,12:59:22,jeanjacques03,bz,1421,1461,360+0,Rated Blitz game,1. e4 c5 2. e5 Qc7 3. d4 cxd4 4. Qxd4 Nc6 5. Qc3 Qxe5+ 6. Qxe5 Nxe5 7. Bf4 Nc4 8. Bxc4 Nf6 9. Nc3 a6 10. Nf3 e6 11. O-O-O b5 12. Bd3 Bb7 13. Rhg1 Bc5 14. Rd2 Bb4 15. Be5 Be7 16. Be2 O-O 17. Bxf6 Bxf6 18. Re1 Rac8 19. Rd3 b4 20. Na4 Be4 21. Rxd7 Rxc2+ 22. Kd1 Rc6 23. Nd2 Bc2+ 24. Kc1 Bxa4+ 25. Kb1 Rc2 26. Nc4 Bxd7 27. Kxc2 Rc8 28. b3 a5 29. Bf3 a4 30. Rd1 Bb5 31. Be2 axb3+ 32. axb3 Be5 33. Bf3 Bxh2 34. Bb7 Rf8 35. Nd6 Bxd6 36. Rxd6 g6 37. Rb6 Be2 38. Rxb4 Rb8 39. Kd2 Ba6 40. f4 Rxb7 41. Rxb7 Bxb7 42. Kc3 Bxg2 43. b4 h5 44. Kd3 h4 45. Ke3 Kg7 46. Kf2 Be4 47. Kg1 Kh6 48. Kh2 Kh5 49. b5 Kg4 50. b6 Kxf4 51. Kh3 g5 52. Kh2 Kf3 53. Kh3 f5 54. Kh2 g4 55. Kg1 h3 56. Kh1 g3 57. Kg1 h2+ 58. Kh1 Kf2# 0-1
0,NLV2ZIhu,2014.09.20,09:45:37,hashem38,aze2,1799,1729,300+5,Rated Classical game,1. e4 c5 2. Bc4 e6 3. e5 d5 4. exd6 Bxd6 5. Ne2 Nc6 6. a3 Nge7 7. d3 O-O 8. h3 a6 9. Nbc3 b5 10. Ba2 Bb7 11. O-O Bc7 12. Bf4 Bxf4 13. Nxf4 Qc7 14. Nce2 Nd4 15. c3 Nxe2+ 16. Nxe2 Nf5 17. Ng3 Nh4 18. Qg4 Nxg2 19. Ne4 Bxe4 20. dxe4 Nf4 21. Rad1 Qe5 22. Rfe1 h5 23. Qg3 Ng6 24. Kh2 h4 25. Qxe5 Nxe5 26. Kg2 Rad8 27. f4 Nd3 28. Rf1 Nxf4+ 29. Kh2 Nd3 30. Rd2 c4 31. Rfd1 Rd6 32. b3 Rc8 33. bxc4 bxc4 34. Bxc4 Rxc4 35. Rxd3 Rxd3 36. Rxd3 Rxe4 37. Rd6 Ra4 38. c4 Rxa3 39. c5 Rc3 40. Rc6 a5 41. Rc7 Kh7 42. c6 Kg6 43. Rc8 a4 44. Ra8 a3 45. c7 Rxc7 46. Rxa3 Rc2+ 47. Kg1 f5 48. Ra4 Kg5 49. Ra6 Re2 50. Kf1 Re3 51. Kg2 g6 52. Kf2 f4 53. Kg2 e5 54. Ra8 Rg3+ 55. Kh2 f3 56. Rf8 e4 57. Re8 Kf4 58. Rf8+ Ke3 59. Ra8 Rg2+ 60. Kh1 Rd2 61. Ra3+ Ke2 62. Ra4 e3 63. Rf4 f2 64. Ra4 f1=Q+ 65. Kh2 Kf3# 0-1
0,W7xOvzQf,2014.09.20,15:55:17,Leonard7,ABOOLFAZL,1196,1313,720+10,Rated Classical game,1. e4 d6 2. Nf3 e5 3. Bc4 Be6 4. b3 Nc6 5. Bxe6 fxe6 6. Nc3 Qf6 7. h4 O-O-O 8. a3 a6 9. b4 b5 10. a4 Kd7 11. axb5 axb5 12. Nxb5 Nd4 13. Na7 Ra8 14. c3 d5 15. cxd4 dxe4 16. Ng5 h6 17. Nxe4 Qf4 18. Qa4+ Ke7 19. Nc6+ Kd7 20. Nc5+ Kd6 21. Qxa8 Qg4 22. dxe5+ Kd5 23. Ne7+ Kxe5 24. Nd3+ Kd4 25. Qd8+ Ke4 26. f3+ Qxf3 27. gxf3+ Kxf3 28. Qd4 Nxe7 29. Qf4+ Kg2 30. Qf2+ Kxh1 31. Bb2 Nf5 32. Ke2# 1-0
0,Lhh1tF7g,2014.09.20,17:19:46,ROBERT-FISCHER,pbool,1442,1402,300+0,Rated Blitz game,1. e4 { [%eval 0.25] } 1... b6 { [%eval 0.52] } 2. f3 { [%eval 0.04] } 2... Bb7 { [%eval 0.2] } 3. b3 { [%eval -0.24] } 3... e6 { [%eval -0.35] } 4. Bb2?! { [%eval -0.91] } 4... d5?! { [%eval -0.31] } 5. e5 { [%eval -0.48] } 5... Nd7 { [%eval -0.22] } 6. c4?! { [%eval -1.21] } 6... dxc4 { [%eval -0.98] } 7. Bxc4 { [%eval -0.88] } 7... Nh6 { [%eval -0.96] } 8. h3? { [%eval -2.91] } 8... a6?! { [%eval -2.06] } 9. Ne2 { [%eval -2.0] } 9... b5 { [%eval -1.53] } 10. Bd3 { [%eval -1.5] } 10... Bc5 { [%eval -1.01] } 11. Bd4?? { [%eval -7.15] } 11... Bxd4 { [%eval -7.03] } 12. Nxd4 { [%eval -7.03] } 12... Nxe5 { [%eval -6.91] } 13. Be2?! { [%eval -7.6] } 13... Qxd4 { [%eval -8.01] } 14. Nc3?! { [%eval -8.93] } 14... Nf5 { [%eval -8.99] } 15. Rc1?! { [%eval -9.84] } 15... Rc8?! { [%eval -8.86] } 16. a4 { [%eval -9.61] } 16... O-O? { [%eval -8.05] } 17. axb5 { [%eval -9.06] } 17... axb5 { [%eval -8.84] } 18. Nxb5 { [%eval -9.1] } 18... Nd3+? { [%eval -7.08] } 19. Bxd3 { [%eval -7.77] } 19... Qxd3 { [%eval -7.3] } 20. Nxc7? { [%eval -9.81] } 20... Ng3 { [%eval -10.02] } 21. Rg1 { [%eval -9.95] } 21... Bd5? { [%eval -7.13] } 22. Kf2 { [%eval -7.48] } 22... Bxb3 { [%eval -7.28] } 23. Rc3? { [%eval -12.38] } 23... Bxd1?? { [%eval -3.75] } 24. Rxd3 { [%eval -3.72] } 24... Rxc7 { [%eval -3.76] } 25. Kxg3 { [%eval -3.78] } 25... Be2 { [%eval -3.58] } 26. Re3 { [%eval -3.62] } 26... Bb5 { [%eval -3.58] } 27. Rb1 { [%eval -3.6] } 27... Rb8 { [%eval -3.61] } 28. Reb3 { [%eval -3.73] } 28... Rcb7 { [%eval -3.71] } 29. Kf4 { [%eval -3.72] } 29... f6 { [%eval -3.7] } 30. Ke3 { [%eval -3.7] } 30... e5 { [%eval -3.68] } 31. d4 { [%eval -3.69] } 31... exd4+ { [%eval -3.69] } 32. Kxd4 { [%eval -3.71] } 32... Bc6 { [%eval -3.68] } 33. Rxb7 { [%eval -3.72] } 33... Rxb7 { [%eval -3.7] } 34. Rxb7?! { [%eval -4.21] } 34... Bxb7 { [%eval -4.25] } 35. f4?? { [%eval -9.26] } 35... Bxg2 { [%eval -7.89] } 36. Ke3? { [%eval #-30] } 36... Bxh3 { [%eval -54.45] } 37. Kf2 { [%eval -54.27] } 37... Bf5 { [%eval -121.89] } 38. Kg3?! { [%eval #-17] } 38... g6 { [%eval #-27] } 39. Kh4 { [%eval -54.34] } 39... Kf7 { [%eval #-16] } 40. Kg3 { [%eval -112.36] } 40... h6 { [%eval -112.21] } 41. Kf3 { [%eval -121.91] } 41... g5 { [%eval #-15] } 42. fxg5 { [%eval #-17] } 42... fxg5 { [%eval #-14] } 43. Kg3 { [%eval #-13] } 43... Kg6 { [%eval #-14] } 44. Kf3 { [%eval #-13] } 44... h5 { [%eval #-12] } 45. Kg3 { [%eval #-12] } 45... g4 { [%eval #-13] } 46. Kh4 { [%eval #-11] } 46... Be6 { [%eval #-12] } 47. Kg3 { [%eval #-12] } 47... Kg5 { [%eval #-9] } 48. Kh2 { [%eval #-9] } 48... Kf4 { [%eval #-8] } 49. Kg2 { [%eval #-8] } 49... g3 { [%eval #-7] } 50. Kg1 { [%eval #-6] } 50... Kf3 { [%eval #-5] } 51. Kh1 { [%eval #-5] } 51... h4?! { [%eval #-5] } 52. Kg1 { [%eval #-5] } 52... h3?! { [%eval #-5] } 53. Kh1 { [%eval #-3] } 53... Bd5 { [%eval #-2] } 54. Kg1 { [%eval #-2] } 54... h2+ { [%eval #-1] } 55. Kh1 { [%eval #-1] } 55... Kf2# 0-1
0,oedQmkPy,2014.09.21,08:04:44,monorteqza1167,partizan73,1999,2054,0+1,Rated Bullet tournament https://lichess.org/tournament/smMrHujZ,1. e4 c5 2. Nf3 e6 3. Ne5 d6 4. Bb5+ Bd7 5. Nxd7 Nxd7 6. e5 a6 7. exd6 axb5 8. d4 Bxd6 9. dxc5 Bxc5 10. Qg4 Ne7 11. Qxg7 Rg8 12. Qxh7 Qb6 13. Be3 Bxe3 14. fxe3 Qxe3+ 15. Kd1 Rxg2 16. Qh5 Qe2+ 17. Qxe2 Rxe2 18. Kxe2 Nf6 19. Nc3 O-O-O 20. Rad1 Ned5 21. Nxd5 Nxd5 22. Rd4 e5 23. Re4 Nf4+ 24. Rxf4 f6 25. Rxf6 Rg8 26. Rhf1 Rg2+ 27. Ke3 Rg7 28. Rf7 Rg4 29. Rf8+ Kd7 30. R8f6 Ke7 31. Rb6 Rb4 32. Rff6 Rxb2 33. Rh6 Rxc2 34. Rh7+ Kd8 35. Rbxb7 Rc3+ 36. Ke4 Rc8 37. Rbg7 Rc4+ 38. Kxe5 Rc5+ 39. Kf6 Rc6+ 40. Kf7 Rc7+ 41. Kg8 Rc6 42. Rh8 Kc8 43. Kh7# 1-0
1,CF5OFcuB,2014.09.21,12:22:02,iSeeek,finalflash,1866,1883,0+1,Rated Bullet game,1. d4 d6 2. Nf3 Nf6 3. c4 c6 4. g3 Qa5+ 5. Bd2 Qc7 6. Bg2 Nbd7 7. O-O e5 8. e4 exd4 9. Nxd4 c5 10. Nf5 Be7 11. Nxe7 Kxe7 12. e5 dxe5 13. Re1 Re8 14. Bg5 Kf8 15. Bxf6 Nxf6 16. Nc3 Bg4 17. Nd5 Nxd5 18. Qxd5 Rad8 19. Qe4 Bh5 20. f3 Bg6 21. Qe2 Qb6 22. Rad1 Rc8 23. Rd5 Kg8 24. Rxe5 Red8 25. Bh3 f6 26. Bxc8 fxe5 27. Qxe5 Rxc8 28. Qe6+ Qxe6 29. Rxe6 Rd8 30. Re7 Rd1+ 31. Kg2 Rd2+ 32. Kh3 Rxb2 33. Rc7 Rxa2 34. Rc8+ Kf7 35. Rxc5 Bf5+ 36. g4 Be6 37. Re5 Ra3 38. Re4 Rxf3+ 39. Kg2 Rc3 40. Rf4+ Ke7 41. Rf3 Rxc4 42. Kg3 Rc5 43. h4 Rc4 44. g5 Rg4+ 45. Kf2 Rxh4 46. Re3 Rh3 47. Ke2 Rh2+ 48. Kd3 Rh5 49. Re4 Rxg5 50. Kd4 Rg6 51. Re3 Rg4+ 52. Kd3 Rg5 53. Kd2 Kf6 54. Rd3 Bf5 55. Rd4 Rg2+ 56. Kc3 Rg1 57. Kc4 Rc1+ 58. Kd5 g5 59. Rd2 h5 60. Rf2 h4 61. Rc2 Rxc2 62. Kd4 h3 63. Kd5 h2 64. Kd4 h1=Q 65. Ke3 g4 66. Kd4 g3 67. Ke3 g2 68. Kd4 g1=B# 0-1
0,9tpMri8R,2014.09.21,18:41:36,ulpiano3005,cercliste,1519,1543,420+0,Rated Blitz game,1. d4 c5 2. d5 e5 3. dxe6 dxe6 4. Qxd8+ Kxd8 5. e3 Nc6 6. Bb5 Bd7 7. Nf3 Kc7 8. Bxc6 Bxc6 9. Ne5 Nh6 10. e4 f6 11. Bxh6 fxe5 12. Be3 Rd8 13. Nc3 c4 14. Bxa7 b6 15. a4 Kb7 16. Nb5 Ra8 17. O-O Rxa7 18. Nxa7 Kxa7 19. a5 Bc5 20. axb6+ Kxb6 21. b3 c3 22. Ra2 Bd4 23. Rfa1 Rf8 24. Ra6+ Kb7 25. h3 Bxf2+ 26. Kh2 h5 27. R6a5 Bxe4 28. Rxe5 Bxc2 29. Rxe6 h4 30. Re7+ Kc6 31. Rxg7 Bg3+ 32. Kg1 Bf2+ 33. Kh1 Bg3 34. Ra6+ Kb5 35. Ra1 Bxb3 36. Rb1 Kc4 37. Rg4+ Kd3 38. Rxg3+ hxg3 39. Kg1 Bc4 40. Rd1+ Ke2 41. Rc1 Rd8 42. h4 Rd1+ 43. Rxd1 Kxd1 44. h5 c2 45. h6 c1=Q 46. h7 Ke2# 0-1
0,5i98rt1j,2014.09.21,21:10:10,peaopeao,jmh1260,1666,1676,300+0,Rated Blitz game,1. e4 e5 2. Nf3 Nc6 3. Bb5 Bc5 4. Bxc6 dxc6 5. d3 Ne7 6. Nxe5 O-O 7. O-O Ng6 8. Nf3 Bg4 9. h3 Bxf3 10. Qxf3 Qc8 11. Nc3 f5 12. Ne2 fxe4 13. Qxe4 Qd7 14. Qc4+ Qd5 15. Qxd5+ cxd5 16. d4 Bd6 17. c3 c6 18. Be3 Rf7 19. f3 Re8 20. Kf2 Rfe7 21. Nc1 Rxe3 22. Nb3 Re2+ 23. Kg1 Rxb2 24. Rfb1 Ree2 25. Rxb2 Rxb2 26. Nc1 Nf4 27. g4 Nxh3+ 28. Kf1 Ng5 29. Ne2 Nxf3 30. Kf2 Nd2 31. Ke3 Nc4+ 32. Kf3 h6 33. Ng3 Bxg3 34. Kxg3 Rc2 35. Rb1 Rxc3+ 36. Kf4 b5 37. a4 a6 38. axb5 axb5 39. Kf5 Kf7 40. Rf1 Ne3+ 41. Ke5+ Nxf1 42. Kd6 Kg6 43. Ke7 Kg5 44. Kf7 g6 45. Kg7 Ne3 46. Kh7 Nxg4 47. Kg7 h5 48. Kf7 Nf2 49. Ke6 Kf4 50. Kd6 g5 51. Ke6 g4 52. Kf6 h4 53. Kg6 h3 54. Kf6 h2 55. Ke6 h1=B 56. Kd6 g3 57. Kc7 g2 58. Kb6 g1=B 59. Ka5 Ne4 60. Kb6 Bxd4+ 61. Kc7 Ke5 62. Kd7 Bb6 63. Kc8 Nc5 64. Kb8 d4 65. Kc8 Bd5 66. Kb8 Bc4 67. Kc8 Be6+ 68. Kb8 Na6+ 69. Ka8 Nc5 70. Kb8 b4 71. Ka8 b3 72. Kb8 b2 73. Ka8 b1=B 74. Kb8 Kd6 75. Ka8 Bd5 76. Kb8 Ne4 77. Kc8 c5 78. Kb8 Nf6 79. Kc8 Be6+ 80. Kb8 Kc6 81. Ka8 Ne8 82. Kb8 Nd6 83. Ka8 Bd5 84. Kb8 Bde4 85. Ka8 Kb5+ 86. Kb8 Kc6 87. Ka8 Nb5 88. Kb8 Bc7+ 89. Ka8 Kb6# 0-1
3,95WFzsgy,2014.09.22,10:55:26,chan64,aviadorcero,1488,1128,900+5,Rated Classical game,1. e4 e5 2. Qh5 g6 3. Qxe5+ Be7 4. Qxh8 d5 5. Qxg8+ Kd7 6. Qxh7 Nc6 7. exd5 Nd4 8. Bd3 Ke8 9. c4 Bg4 10. f3 Be6 11. dxe6 fxe6 12. Qxg6+ Kf8 13. Ne2 Nc2+ 14. Bxc2 Bb4 15. Qh6+ Kf7 16. Bg6+ Kf6 17. Bh5+ Ke5 18. f4+ Kf5 19. g4+ Ke4 20. Ng3+ Kf3 21. O-O# 1-0
0,kaS03s86,2014.09.22,13:08:21,jodge,otikev,1837,1191,1800+8,Rated Classical game,1. d4 { [%eval 0.24] } 1... Nc6 { [%eval 0.6] } 2. e3 { [%eval 0.34] } 2... Nf6 { [%eval 0.27] } 3. c4 { [%eval 0.19] } 3... e6 { [%eval 0.36] } 4. Nf3 { [%eval 0.32] } 4... Bb4+ { [%eval 0.41] } 5. Nc3 { [%eval 0.36] } 5... d5 { [%eval 0.47] } 6. a3 { [%eval 0.26] } 6... Ba5? { [%eval 2.81] } 7. Bd3? { [%eval 0.66] } 7... Ng4?! { [%eval 1.21] } 8. h3 { [%eval 0.79] } 8... Nh6?! { [%eval 1.47] } 9. O-O { [%eval 1.39] } 9... f6 { [%eval 1.82] } 10. b4 { [%eval 1.86] } 10... Nxb4? { [%eval 4.49] } 11. axb4 { [%eval 4.45] } 11... Bxb4? { [%eval 7.21] } 12. Qa4+ { [%eval 7.24] } 12... Qd7 { [%eval 7.55] } 13. Qxb4 { [%eval 7.83] } 13... b6? { [%eval 8.87] } 14. cxd5 { [%eval 8.74] } 14... exd5 { [%eval 8.81] } 15. Bb5?! { [%eval 8.06] } 15... c6 { [%eval 8.18] } 16. Ba4 { [%eval 8.41] } 16... Rf8? { [%eval 11.29] } 17. Ba3 { [%eval 12.07] } 17... Kf7 { [%eval 26.31] } 18. Qxf8+ { [%eval 25.74] } 18... Kg6 { [%eval 25.73] } 19. Bc2+ { [%eval 25.5] } 19... Nf5 { [%eval 26.41] } 20. g4 { [%eval 25.55] } 20... Bb7?! { [%eval #8] } 21. gxf5+?! { [%eval 15.79] } 21... Kh5 { [%eval 16.49] } 22. Qh8?? { [%eval 5.03] } 22... Rxh8 { [%eval 5.19] } 23. Bc1 { [%eval 5.07] } 23... g6?! { [%eval 5.65] } 24. fxg6?! { [%eval 4.79] } 24... Rg8?! { [%eval 5.6] } 25. e4? { [%eval 3.56] } 25... Rxg6+? { [%eval 5.1] } 26. Kh2 { [%eval 5.55] } 26... Bc8 { [%eval 5.38] } 27. Ng5?? { [%eval 0.34] } 27... fxg5 { [%eval 0.66] } 28. f3?? { [%eval #-7] } 28... Qxh3+ { [%eval #-6] } 29. Kg1 { [%eval #-6] } 29... Qg3+ { [%eval #-5] } 30. Kh1 { [%eval #-5] } 30... Rh6 { [%eval #-4] } 31. Ne2 { [%eval #-1] } 31... Kg6# 0-1
0,znb3iWav,2014.09.22,18:21:15,AvelinoMano,SignPlus,1419,1563,360+2,Rated Blitz game,1. e4 e5 2. Nf3 f5 3. d3 fxe4 4. dxe4 Nf6 5. Nc3 Bc5 6. Bd3 d6 7. O-O Bg4 8. Bg5 O-O 9. Nd5 Nbd7 10. h3 Bh5 11. g4 Bg6 12. Nh4 Bf7 13. Nf5 c6 14. Nxf6+ Nxf6 15. c3 h6 16. Bh4 Kh7 17. b4 Bb6 18. g5 hxg5 19. Bxg5 Qd7 20. Bxf6 gxf6 21. Qg4 Be6 22. Qh5+ Kg8 23. Nh6+ Kh8 24. Ng4+ Qh7 25. Qxh7+ Kxh7 26. Kg2 Rg8 27. Kh2 Bxg4 28. hxg4 Rxg4 29. f3 Rg5 30. Kh3 Rh8 31. Kh4 Kg6# 0-1
0,4rrEd8Tc,2014.09.22,20:24:19,LiAnunnaki,Fmxxx,1824,1822,120+5,Rated Blitz game,1. Nf3 Nf6 2. c4 e6 3. g3 d5 4. Bg2 c6 5. b3 Be7 6. Bb2 O-O 7. O-O Ne4 8. d3 Ng5 9. e4 Nxf3+ 10. Bxf3 Bf6 11. e5 Be7 12. Nc3 Nd7 13. cxd5 exd5 14. Re1 Nc5 15. d4 Ne6 16. Bg2 Qb6 17. Na4 Qd8 18. f4 g6 19. Rf1 Ng7 20. h3 h5 21. Rc1 Bf5 22. Nc5 Bxc5 23. dxc5 Qd7 24. Kh2 a5 25. Rg1 Qe7 26. g4 hxg4 27. hxg4 Be4 28. Kg3 Rfd8 29. Qd4 Bxg2 30. Rxg2 Ne6 31. Qf2 a4 32. Rh1 axb3 33. axb3 Kg7 34. f5 gxf5 35. gxf5 Nxc5 36. f6+ Kg6 37. Kf4# 1-0
0,A0mqZABe,2014.09.23,13:37:16,Shahrokh55,Felipe-osorio,1230,1344,300+0,Rated Blitz game,1. d4 d5 2. c4 Nf6 3. cxd5 Qxd5 4. Nc3 Qd8 5. Bg5 e6 6. Nf3 h6 7. Bh4 g5 8. Bg3 Nh5 9. e3 a6 10. Be5 f6 11. Bg3 Nxg3 12. hxg3 f5 13. Ne5 Nd7 14. Qh5+ Ke7 15. Qf7+ Kd6 16. Nc4+ Kc6 17. d5+ Kc5 18. b4+ Kxb4 19. Rb1+ Kxc3 20. Rb3+ Kc2 21. Bd3+ Kc1 22. Ke2# 1-0
